Fungi,Bacteria,Size,Classification
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,28637,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,28296,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,27636,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,23148,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,22428,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,22218,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,20505,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,18142,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,17368,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,15450,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,15234,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,13061,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,11971,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,11853,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,11322,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,11180,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,10974,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,9641,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,9620,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,9205,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,8238,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,7888,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,6828,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,5817,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,4947,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,4617,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,3566,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,2945,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,2202,Burkholderiaceae
Rhizopus_microsporus_NRRL_5554,Mycetohabitans,2164,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,323556,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,288552,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,184595,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,178079,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,172561,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,165951,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,158887,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,143207,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,133191,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,127691,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,124333,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,106942,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,100356,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,98317,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,94934,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,91401,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,82880,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,77846,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,74924,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,65435,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,57419,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,45834,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,45334,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,45134,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,44261,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,42737,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,41084,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,39884,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,34139,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,33146,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,25141,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,24208,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,23049,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,22248,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,21869,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,20899,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,20691,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,19949,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,18765,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,14738,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,10881,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,10368,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,7601,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,5697,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,5151,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,3922,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,2565,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,2400,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,2291,Burkholderiaceae
Rhizopus_microsporus_NRRL_5558,Mycetohabitans,2016,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,6084,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,3544,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,3436,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,3041,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2880,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2871,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2838,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2781,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2735,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2730,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2627,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2611,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2598,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2544,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2442,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2405,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2326,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2321,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2193,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2138,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2077,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2074,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2032,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2025,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2010,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,2009,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1953,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1948,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1941,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1924,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1922,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1918,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1898,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1843,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1835,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1828,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1797,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1795,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1754,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1751,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1742,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1734,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1681,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1639,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1598,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1593,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1589,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1581,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1579,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1575,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1557,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1548,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1532,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1530,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1516,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1510,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1510,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1507,Burkholderiaceae
Rhizopus_oligosporus_Saito_NRRL_A-26124,Mycetohabitans,1500,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,179904,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,125517,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,98106,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,90297,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,73919,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,65980,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,49222,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,46518,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,45404,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,45328,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,44546,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,43945,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,43677,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,42906,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,42422,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,41232,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,38965,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,38270,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,37780,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,37061,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,35842,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,35458,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,35458,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,34344,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,34237,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,33915,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,33472,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,32607,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,31739,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,31084,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,29973,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,29824,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,28895,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,27603,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,27421,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,26683,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,26526,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,26357,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,25884,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,25840,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,25433,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,23612,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,23562,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,23438,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,23118,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,22674,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,22596,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,22412,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,21994,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,21603,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,20830,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,20805,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,20579,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,20136,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,19780,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,19676,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,18887,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,18415,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,18254,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,18148,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,17327,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,17243,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,17170,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,17084,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,16611,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,16346,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,14967,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,14958,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,14933,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,14823,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,14109,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,13776,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,13690,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,13676,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,13251,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,12789,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,12666,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,12422,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,12185,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,11834,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,11788,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,11405,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,11398,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,11390,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10865,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10809,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10797,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10664,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10640,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,10514,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9536,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9419,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9323,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9153,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9138,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,9087,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,8648,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,7828,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,7545,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,7420,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,7263,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,7095,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,6256,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,5947,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,5707,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,4786,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,4670,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,4625,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,3951,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,3544,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,3481,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,2906,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,2878,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,2437,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,2034,Burkholderiaceae
Rhizopus_oryzae_NRRL_62023,Mycetohabitans,1867,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,149676,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,113224,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,101346,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,92100,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,87808,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,73851,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,72863,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,68906,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,66608,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,66601,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,64136,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,60610,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,59711,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,59578,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,59302,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,58699,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,55673,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,55508,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,51967,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,47782,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,47077,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,47022,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,46036,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,45218,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,43554,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,42273,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,42055,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,41551,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,40809,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,38150,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,37480,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,37167,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,35712,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,35418,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,34358,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,33653,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,32807,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,32562,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,31937,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,31592,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,30460,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,30434,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,30428,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,29203,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,28883,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,28641,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,28311,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,27115,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,26697,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,26510,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,25788,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,25357,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,24336,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,23678,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,21461,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,18722,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,17943,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,16366,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,15833,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,15151,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,15055,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,15009,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,14254,Burkholderiaceae
Rhizopus_sp._NRRL_2934,Mycetohabitans,13621,Burkholderiaceae
